experimento,distancia_km_barrida,repeticion,semilla_alice,semilla_bob,distancia_km,mu,eficiencia_detector,conteos_oscuros_hz,visibilidad,claves_completadas,bits_tamizados,errores,qber,tiempo_hasta_ultima_clave_s,tasa_tamizada_bps,indicador_ideal_bps,clics_detector_0,clics_detector_1,clics_detector_2,clics_detector_total,rendimiento_fondo_pulso,referencia_tasa_tamizada_bps
distancia,61.92307692307692,4,10808,10809,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.024660076329,10381.15197149437,10381.15197149322,695,445,432,1572,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,5,10810,10811,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.023444076367,10919.602717228257,10919.602717227048,701,428,400,1529,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,6,10812,10813,61.92307692307692,0.1,0.1,100.0,0.98,1,256,1,0.00390625,0.023924076352,10700.517597144308,9848.232782544286,682,444,416,1542,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,7,10814,10815,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.023412076368,10934.527804202147,10934.527804200936,713,455,432,1600,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,8,10816,10817,61.92307692307692,0.1,0.1,100.0,0.98,1,256,1,0.00390625,0.023668076359999998,10816.257143425915,9954.753797399822,677,432,425,1534,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,9,10818,10819,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.02430807634,10531.479184913569,10531.479184912401,697,431,454,1582,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,10,10820,10821,61.92307692307692,0.1,0.1,100.0,0.98,1,256,1,0.00390625,0.023252076373,11009.769445676851,10132.853051155724,698,446,408,1552,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,11,10822,10823,61.92307692307692,0.1,0.1,100.0,0.98,1,256,2,0.0078125,0.024596076331,10408.164154107251,8926.30042272091,725,424,463,1612,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,12,10824,10825,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.023956076351,10686.224081487107,10686.224081485923,694,426,440,1560,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,13,10826,10827,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.025044076317,10221.97811409105,10221.978114089918,755,444,419,1618,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,14,10828,10829,61.92307692307692,0.1,0.1,100.0,0.98,1,256,1,0.00390625,0.023124076377,11070.712439551808,10188.942000563733,708,426,431,1565,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,15,10830,10831,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.022196076406,11533.56995702171,11533.56995702043,679,443,432,1554,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,16,10832,10833,61.92307692307692,0.1,0.1,100.0,0.98,1,256,3,0.01171875,0.022388076399999998,11434.658137936318,9162.774060553935,674,425,442,1541,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,17,10834,10835,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.024532076333,10435.317277063685,10435.317277062528,693,424,432,1549,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,18,10836,10837,61.92307692307692,0.1,0.1,100.0,0.98,1,256,2,0.0078125,0.025076076316,10208.933677421339,8755.435411184888,758,407,449,1614,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,19,10838,10839,61.92307692307692,0.1,0.1,100.0,0.98,1,256,1,0.00390625,0.022420076399,11418.337540161921,10508.879132649514,699,425,431,1555,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,20,10840,10841,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.022292076403,11483.901067446024,11483.90106744475,692,398,434,1524,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,21,10842,10843,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.022900076384,11179.002013236253,11179.002013235015,713,372,401,1486,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,22,10844,10845,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.021204076437,12073.150215271504,12073.150215270167,665,431,403,1499,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,23,10846,10847,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.024660076329,10381.15197149437,10381.15197149322,725,497,412,1634,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,24,10848,10849,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.022932076383,11163.40255127433,11163.402551273093,676,426,396,1498,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,25,10850,10851,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.021428076429999998,11946.942640245194,11946.94264024387,666,414,406,1486,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,26,10852,10853,61.92307692307692,0.1,0.1,100.0,0.98,1,256,2,0.0078125,0.022676076391,11289.431010278518,9682.09679509723,635,386,411,1432,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,27,10854,10855,61.92307692307692,0.1,0.1,100.0,0.98,1,256,2,0.0078125,0.024596076331,10408.164154107251,8926.30042272091,678,433,416,1527,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,28,10856,10857,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.022708076389999998,11273.522054590905,11273.522054589655,711,399,444,1554,2.9999995498908305e-07,23104.605157162616
distancia,61.92307692307692,29,10858,10859,61.92307692307692,0.1,0.1,100.0,0.98,1,256,0,0.0,0.022356076401,11451.025457604403,11451.025457603133,730,410,405,1545,2.9999995498908305e-07,23104.605157162616
distancia,69.53846153846153,0,10900,10901,69.53846153846153,0.1,0.1,100.0,0.98,1,256,32,0.125,0.035250460619,7262.316449335019,0.0,684,457,453,1594,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,1,10902,10903,69.53846153846153,0.1,0.1,100.0,0.98,1,256,21,0.08203125,0.032594460702,7854.095281419761,910.4467364854277,713,415,389,1517,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,2,10904,10905,69.53846153846153,0.1,0.1,100.0,0.98,1,256,23,0.08984375,0.032178460715,7955.632255605859,464.2285717400748,719,402,413,1534,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,3,10906,10907,69.53846153846153,0.1,0.1,100.0,0.98,1,256,23,0.08984375,0.034290460649,7465.633157292264,435.6360508371938,691,442,452,1585,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,4,10908,10909,69.53846153846153,0.1,0.1,100.0,0.98,1,256,10,0.0390625,0.029842460788,8578.38104634255,4168.830288172867,653,425,425,1503,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,5,10910,10911,69.53846153846153,0.1,0.1,100.0,0.98,1,256,40,0.15625,0.035698460604999996,7171.177570725393,0.0,764,443,440,1647,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,6,10912,10913,69.53846153846153,0.1,0.1,100.0,0.98,1,256,8,0.03125,0.029810460788999998,8587.589497927636,4866.207220841403,668,424,427,1519,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,7,10914,10915,69.53846153846153,0.1,0.1,100.0,0.98,1,256,20,0.078125,0.032370460709,7908.444748480951,1151.7727497607195,713,412,393,1518,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,8,10916,10917,69.53846153846153,0.1,0.1,100.0,0.98,1,256,11,0.04296875,0.03041846077,8415.94194839991,3766.9523597982675,640,422,414,1476,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,9,10918,10919,69.53846153846153,0.1,0.1,100.0,0.98,1,256,15,0.05859375,0.031282460743,8183.4994408898765,2494.590460983699,658,433,420,1511,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,10,10920,10921,69.53846153846153,0.1,0.1,100.0,0.98,1,256,25,0.09765625,0.03361846067,7614.86382475703,23.705307646710935,685,458,444,1587,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,11,10922,10923,69.53846153846153,0.1,0.1,100.0,0.98,1,256,24,0.09375,0.032946460691,7770.182126723301,236.62305911491367,704,426,434,1564,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,12,10924,10925,69.53846153846153,0.1,0.1,100.0,0.98,1,256,9,0.03515625,0.029266460806,8747.214147175484,4597.625531663536,667,436,408,1511,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,13,10926,10927,69.53846153846153,0.1,0.1,100.0,0.98,1,256,0,0.0,0.025970460909,9857.352971016537,9857.352971015445,640,351,394,1385,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,14,10928,10929,69.53846153846153,0.1,0.1,100.0,0.98,1,256,30,0.1171875,0.035090460624,7295.43002421888,0.0,732,471,391,1594,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,15,10930,10931,69.53846153846153,0.1,0.1,100.0,0.98,1,256,37,0.14453125,0.035218460619999996,7268.915094336115,0.0,731,469,445,1645,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,16,10932,10933,69.53846153846153,0.1,0.1,100.0,0.98,1,256,16,0.0625,0.030066460781,8514.470720869645,2311.2825041040537,660,381,413,1454,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,17,10934,10935,69.53846153846153,0.1,0.1,100.0,0.98,1,256,28,0.109375,0.034194460652,7486.592714689501,0.0,738,421,451,1610,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,18,10936,10937,69.53846153846153,0.1,0.1,100.0,0.98,1,256,14,0.0546875,0.031602460733,8100.63501582581,2746.703966016062,683,413,409,1505,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,19,10938,10939,69.53846153846153,0.1,0.1,100.0,0.98,1,256,21,0.08203125,0.033170460684,7717.710116805322,894.6369680042644,724,431,428,1583,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,20,10940,10941,69.53846153846153,0.1,0.1,100.0,0.98,1,256,25,0.09765625,0.034066460656,7514.7225473483895,23.39356473918991,716,405,466,1587,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,21,10942,10943,69.53846153846153,0.1,0.1,100.0,0.98,1,256,40,0.15625,0.03457846064,7403.452763997882,0.0,743,441,473,1657,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,22,10944,10945,69.53846153846153,0.1,0.1,100.0,0.98,1,256,14,0.0546875,0.030834460757,8302.399124715785,2815.116661688081,703,425,409,1537,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,23,10946,10947,69.53846153846153,0.1,0.1,100.0,0.98,1,256,52,0.203125,0.038194460527,6702.542632302173,0.0,803,420,429,1652,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,24,10948,10949,69.53846153846153,0.1,0.1,100.0,0.98,1,256,33,0.12890625,0.033714460667,7593.180935875833,0.0,735,402,411,1548,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,25,10950,10951,69.53846153846153,0.1,0.1,100.0,0.98,1,256,18,0.0703125,0.03297846069,7762.642483723517,1607.5522843763358,712,444,415,1571,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,26,10952,10953,69.53846153846153,0.1,0.1,100.0,0.98,1,256,25,0.09765625,0.034354460647,7451.72519605122,23.197452027551893,692,412,436,1540,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,27,10954,10955,69.53846153846153,0.1,0.1,100.0,0.98,1,256,19,0.07421875,0.031570460734,8108.845865663887,1427.2958987637933,728,405,409,1542,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,28,10956,10957,69.53846153846153,0.1,0.1,100.0,0.98,1,256,26,0.1015625,0.033650460669,7607.622448861043,0.0,755,451,407,1613,2.9999995498908305e-07,16275.0623963559
distancia,69.53846153846153,29,10958,10959,69.53846153846153,0.1,0.1,100.0,0.98,1,256,13,0.05078125,0.031218460745,8200.276179247607,3068.823122336302,671,434,423,1528,2.9999995498908305e-07,16275.0623963559
distancia,77.15384615384615,0,11000,11001,77.15384615384615,0.1,0.1,100.0,0.98,1,256,98,0.3828125,0.051184844741999996,5001.480443877128,0.0,745,462,460,1667,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,1,11002,11003,77.15384615384615,0.1,0.1,100.0,0.98,1,256,74,0.2890625,0.045584844916999996,5615.901523107512,0.0,700,459,432,1591,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,2,11004,11005,77.15384615384615,0.1,0.1,100.0,0.98,1,256,86,0.3359375,0.047792844848,5356.450339254347,0.0,713,448,420,1581,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,3,11006,11007,77.15384615384615,0.1,0.1,100.0,0.98,1,256,82,0.3203125,0.054352844643,4709.965075084065,0.0,773,426,443,1642,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,4,11008,11009,77.15384615384615,0.1,0.1,100.0,0.98,1,256,77,0.30078125,0.051184844741999996,5001.480443877128,0.0,762,467,447,1676,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,5,11010,11011,77.15384615384615,0.1,0.1,100.0,0.98,1,256,78,0.3046875,0.055536844606,4609.552483871989,0.0,816,456,478,1750,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,6,11012,11013,77.15384615384615,0.1,0.1,100.0,0.98,1,256,91,0.35546875,0.056880844564,4500.636408658794,0.0,788,473,492,1753,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,7,11014,11015,77.15384615384615,0.1,0.1,100.0,0.98,1,256,65,0.25390625,0.049072844808,5216.734448585832,0.0,728,458,441,1627,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,8,11016,11017,77.15384615384615,0.1,0.1,100.0,0.98,1,256,74,0.2890625,0.048880844814,5237.225358402129,0.0,746,456,450,1652,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,9,11018,11019,77.15384615384615,0.1,0.1,100.0,0.98,1,256,58,0.2265625,0.038192845148,6702.826118556545,0.0,631,437,391,1459,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,10,11020,11021,77.15384615384615,0.1,0.1,100.0,0.98,1,256,74,0.2890625,0.053744844661999996,4763.247556300101,0.0,782,496,431,1709,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,11,11022,11023,77.15384615384615,0.1,0.1,100.0,0.98,1,256,96,0.375,0.050352844768,5084.121883868057,0.0,733,454,442,1629,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,12,11024,11025,77.15384615384615,0.1,0.1,100.0,0.98,1,256,72,0.28125,0.048944844811999996,5230.377192599362,0.0,742,475,456,1673,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,13,11026,11027,77.15384615384615,0.1,0.1,100.0,0.98,1,256,83,0.32421875,0.053232844678,4809.061051471468,0.0,799,445,462,1706,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,14,11028,11029,77.15384615384615,0.1,0.1,100.0,0.98,1,256,86,0.3359375,0.052400844704,4885.417428785425,0.0,775,444,446,1665,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,15,11030,11031,77.15384615384615,0.1,0.1,100.0,0.98,1,256,89,0.34765625,0.054992844623,4655.15107929026,0.0,781,480,462,1723,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,16,11032,11033,77.15384615384615,0.1,0.1,100.0,0.98,1,256,86,0.3359375,0.052496844701,4876.483557403661,0.0,821,458,456,1735,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,17,11034,11035,77.15384615384615,0.1,0.1,100.0,0.98,1,256,72,0.28125,0.048816844816,5244.091480408306,0.0,745,390,430,1565,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,18,11036,11037,77.15384615384615,0.1,0.1,100.0,0.98,1,256,78,0.3046875,0.050832844753,5036.113977958939,0.0,675,440,451,1566,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,19,11038,11039,77.15384615384615,0.1,0.1,100.0,0.98,1,256,78,0.3046875,0.047792844848,5356.450339254347,0.0,708,426,445,1579,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,20,11040,11041,77.15384615384615,0.1,0.1,100.0,0.98,1,256,70,0.2734375,0.050096844776,5110.102265814602,0.0,779,442,454,1675,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,21,11042,11043,77.15384615384615,0.1,0.1,100.0,0.98,1,256,70,0.2734375,0.048464844826999996,5282.179297464318,0.0,724,443,431,1598,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,22,11044,11045,77.15384615384615,0.1,0.1,100.0,0.98,1,256,72,0.28125,0.048560844824,5271.73695037279,0.0,746,434,443,1623,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,23,11046,11047,77.15384615384615,0.1,0.1,100.0,0.98,1,256,86,0.3359375,0.050896844751,5029.781340128559,0.0,757,482,451,1690,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,24,11048,11049,77.15384615384615,0.1,0.1,100.0,0.98,1,256,81,0.31640625,0.053712844663,4766.085311738203,0.0,732,459,434,1625,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,25,11050,11051,77.15384615384615,0.1,0.1,100.0,0.98,1,256,66,0.2578125,0.048848844815,5240.6561704687465,0.0,742,403,431,1576,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,26,11052,11053,77.15384615384615,0.1,0.1,100.0,0.98,1,256,61,0.23828125,0.047184844866999996,5425.47084178379,0.0,706,472,416,1594,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,27,11054,11055,77.15384615384615,0.1,0.1,100.0,0.98,1,256,64,0.25,0.047056844871,5440.22874253022,0.0,721,412,409,1542,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,28,11056,11057,77.15384615384615,0.1,0.1,100.0,0.98,1,256,87,0.33984375,0.054224844646999996,4721.083143096903,0.0,752,462,485,1699,2.9999995498908305e-07,11465.039421256763
distancia,77.15384615384615,29,11058,11059,77.15384615384615,0.1,0.1,100.0,0.98,1,256,71,0.27734375,0.051984844716999996,4924.512161066114,0.0,788,435,435,1658,2.9999995498908305e-07,11465.039421256763
distancia,84.76923076923076,0,11100,11101,84.76923076923076,0.1,0.1,100.0,0.98,1,256,118,0.4609375,0.06964722878599999,3675.6667058009257,0.0,729,452,437,1618,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,1,11102,11103,84.76923076923076,0.1,0.1,100.0,0.98,1,256,121,0.47265625,0.342287220266,747.9098980121313,0.0,2909,1432,1390,5731,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,2,11104,11105,84.76923076923076,0.1,0.1,100.0,0.98,1,256,119,0.46484375,0.340271220329,752.341028878316,0.0,2950,1375,1339,5664,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,3,11106,11107,84.76923076923076,0.1,0.1,100.0,0.98,1,256,109,0.42578125,0.12446322707299999,2056.83241564877,0.0,1138,683,677,2498,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,4,11108,11109,84.76923076923076,0.1,0.1,100.0,0.98,1,256,110,0.4296875,0.342639220255,747.1415555098419,0.0,2899,1364,1504,5767,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,5,11110,11111,84.76923076923076,0.1,0.1,100.0,0.98,1,256,110,0.4296875,0.070767228751,3617.493641029182,0.0,754,476,412,1642,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,6,11112,11113,84.76923076923076,0.1,0.1,100.0,0.98,1,256,121,0.47265625,0.202671224629,1263.129487023237,0.0,1851,904,862,3617,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,7,11114,11115,84.76923076923076,0.1,0.1,100.0,0.98,1,256,121,0.47265625,0.33959922035,753.829763614179,0.0,2974,1367,1344,5685,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,8,11116,11117,84.76923076923076,0.1,0.1,100.0,0.98,1,256,111,0.43359375,0.2483992232,1030.5990361084189,0.0,2247,1037,1062,4346,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,9,11118,11119,84.76923076923076,0.1,0.1,100.0,0.98,1,256,134,0.5234375,0.072431228699,3534.3870951554686,0.0,759,471,461,1691,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,10,11120,11121,84.76923076923076,0.1,0.1,100.0,0.98,1,256,119,0.46484375,0.072975228682,3508.0397091396126,0.0,781,432,453,1666,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,11,11122,11123,84.76923076923076,0.1,0.1,100.0,0.98,1,256,108,0.421875,0.348399220075,734.7892453516135,0.0,2932,1385,1386,5703,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,12,11124,11125,84.76923076923076,0.1,0.1,100.0,0.98,1,256,116,0.453125,0.073231228674,3495.7763871424727,0.0,758,484,488,1730,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,13,11126,11127,84.76923076923076,0.1,0.1,100.0,0.98,1,256,112,0.4375,0.068303228828,3747.9926555837465,0.0,808,418,446,1672,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,14,11128,11129,84.76923076923076,0.1,0.1,100.0,0.98,1,256,117,0.45703125,0.34183922027999997,748.8900770084568,0.0,2984,1399,1464,5847,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,15,11130,11131,84.76923076923076,0.1,0.1,100.0,0.98,1,256,130,0.5078125,0.350191220019,731.0291788186764,0.0,3082,1424,1397,5903,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,16,11132,11133,84.76923076923076,0.1,0.1,100.0,0.98,1,256,113,0.44140625,0.349071220054,733.3746963166936,0.0,3028,1397,1413,5838,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,17,11134,11135,84.76923076923076,0.1,0.1,100.0,0.98,1,256,105,0.41015625,0.07303922868,3504.9658194172484,0.0,775,457,455,1687,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,18,11136,11137,84.76923076923076,0.1,0.1,100.0,0.98,1,256,116,0.453125,0.339439220355,754.1850930846008,0.0,2887,1389,1404,5680,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,19,11138,11139,84.76923076923076,0.1,0.1,100.0,0.98,1,256,108,0.421875,0.07175922872,3567.485389215872,0.0,762,454,456,1672,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,20,11140,11141,84.76923076923076,0.1,0.1,100.0,0.98,1,256,107,0.41796875,0.345135220177,741.7382667254658,0.0,2953,1447,1428,5828,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,21,11142,11143,84.76923076923076,0.1,0.1,100.0,0.98,1,256,124,0.484375,0.071279228735,3591.509119041536,0.0,777,455,440,1672,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,22,11144,11145,84.76923076923076,0.1,0.1,100.0,0.98,1,256,99,0.38671875,0.071471228729,3581.860904766089,0.0,787,431,455,1673,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,23,11146,11147,84.76923076923076,0.1,0.1,100.0,0.98,1,256,113,0.44140625,0.339983220338,752.9783374176329,0.0,2860,1338,1413,5611,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,24,11148,11149,84.76923076923076,0.1,0.1,100.0,0.98,1,256,112,0.4375,0.340047220336,752.8366200054419,0.0,2958,1398,1355,5711,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,25,11150,11151,84.76923076923076,0.1,0.1,100.0,0.98,1,256,124,0.484375,0.344527220196,743.04723979244,0.0,2953,1427,1428,5808,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,26,11152,11153,84.76923076923076,0.1,0.1,100.0,0.98,1,256,117,0.45703125,0.06868722881599999,3727.0392824519863,0.0,750,439,460,1649,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,27,11154,11155,84.76923076923076,0.1,0.1,100.0,0.98,1,256,131,0.51171875,0.342671220254,747.0717844651318,0.0,2998,1404,1474,5876,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,28,11156,11157,84.76923076923076,0.1,0.1,100.0,0.98,1,256,105,0.41015625,0.07028722876599999,3642.1979425632835,0.0,730,435,423,1588,2.9999995498908305e-07,8077.502995398334
distancia,84.76923076923076,29,11158,11159,84.76923076923076,0.1,0.1,100.0,0.98,1,256,127,0.49609375,0.339375220357,754.3273186849209,0.0,2950,1343,1394,5687,2.9999995498908305e-07,8077.502995398334
distancia,92.38461538461539,0,11200,11201,92.38461538461539,0.1,0.1,100.0,0.98,1,256,131,0.51171875,0.36842960406999997,694.84101486959,0.0,2205,1113,1140,4458,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,1,11202,11203,92.38461538461539,0.1,0.1,100.0,0.98,1,256,115,0.44921875,0.36362960422,704.0130864733366,0.0,2240,1081,1090,4411,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,2,11204,11205,92.38461538461539,0.1,0.1,100.0,0.98,1,256,121,0.47265625,0.375565603847,681.6385669447267,0.0,2341,1085,1143,4569,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,3,11206,11207,92.38461538461539,0.1,0.1,100.0,0.98,1,256,114,0.4453125,0.369357604041,693.0952475303123,0.0,2335,1111,1113,4559,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,4,11208,11209,92.38461538461539,0.1,0.1,100.0,0.98,1,256,129,0.50390625,0.375917603836,681.0002973728361,0.0,2325,1155,1091,4571,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,5,11210,11211,92.38461538461539,0.1,0.1,100.0,0.98,1,256,117,0.45703125,0.370093604018,691.7168986999005,0.0,2336,1125,1122,4583,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,6,11212,11213,92.38461538461539,0.1,0.1,100.0,0.98,1,256,118,0.4609375,0.373517603911,685.375996524647,0.0,2404,1094,1168,4666,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,7,11214,11215,92.38461538461539,0.1,0.1,100.0,0.98,1,256,119,0.46484375,0.382989603615,668.4254548521474,0.0,2357,1185,1163,4705,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,8,11216,11217,92.38461538461539,0.1,0.1,100.0,0.98,1,256,120,0.46875,0.373197603921,685.9636753032079,0.0,2245,1113,1137,4495,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,9,11218,11219,92.38461538461539,0.1,0.1,100.0,0.98,1,256,120,0.46875,0.366477604131,698.5420039705646,0.0,2278,1118,1153,4549,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,10,11220,11221,92.38461538461539,0.1,0.1,100.0,0.98,1,256,108,0.421875,0.376653603813,679.6695887372903,0.0,2260,1139,1164,4563,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,11,11222,11223,92.38461538461539,0.1,0.1,100.0,0.98,1,256,125,0.48828125,0.388109603455,659.6074864446954,0.0,2448,1190,1209,4847,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,12,11224,11225,92.38461538461539,0.1,0.1,100.0,0.98,1,256,128,0.5,0.369997604021,691.8963723491306,0.0,2277,1143,1109,4529,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,13,11226,11227,92.38461538461539,0.1,0.1,100.0,0.98,1,256,118,0.4609375,0.38385360358799997,666.9209240374136,0.0,2336,1191,1136,4663,2.9999995498908305e-07,5691.848048421378
