experimento,indice_punto,repeticion,variable,semilla_alice,semilla_bob,distancia_km,atenuacion_db_km,eficiencia_detector,conteos_oscuros_hz,mu,frecuencia_hz,visibilidad,longitud_clave_bits,claves_solicitadas,claves_completadas,horizonte_s,retardo_clasico_extra_s,corrida_completa,pulsos_emitidos,clics,slots_con_clic,slots_validos,slots_validos_con_bases_comparadas,bits_observados_con_bases_coincidentes,bits_tamizados,errores,qber,tasa_tamizada_bps,tiempo_hasta_ultima_clave_s,fraccion_tamizado,ganancia_clic_observada,tasa_clics_bps,contabilidad_consistente,distancia_km_barrida,proxy_asintotico_monofotonico_bps,clics_detector_0,clics_detector_1,clics_detector_2,clics_detector_total,rendimiento_fondo_pulso,referencia_tasa_tamizada_bps,eficiencia_barrida,conteos_oscuros_barridos_hz,retardo_clasico_extra_ps,visibilidad_barrida,intensidad_media_fotones,intensidad_senuelo,mu_referencia,mu_senal,nu_debil,y0,corrida_pareada_completa,E_reference,E_mu,E_nu,q_reference,q_mu,q_nu,y1_cota_inferior,e1_cota_superior,q1_cota_inferior,e1_clamp_limite_fisico,tasa_sin_senuelos_referencia_bps,tasa_sin_senuelos_pareada_bps,tasa_con_senuelos_bps
conteos_oscuros,3,25,12.32846739442066,30350,30351,5.0,0.2,0.85,12.32846739442066,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18683,18545,13579,13579,6167,6144,15,0.00244140625,1534082.4027493724,0.0040049999849999995,0.454157154429634,0.0565948486328125,4630461.939939309,True,,1452220.7937430502,10271,4837,4770,19878,3.698540151919616e-08,2611561.8154324726,,12.32846739442066,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,3,26,12.32846739442066,30352,30353,5.0,0.2,0.85,12.32846739442066,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18879,18749,13638,13638,6247,6144,8,0.0013020833333333333,1534082.4027493724,0.0040049999849999995,0.4580583663293738,0.0572174072265625,4681398.269718097,True,,1486506.4512726052,10375,4901,4883,20159,3.698540151919616e-08,2611561.8154324726,,12.32846739442066,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,3,27,12.32846739442066,30354,30355,5.0,0.2,0.85,12.32846739442066,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18763,18635,13624,13624,6194,6144,18,0.0029296875,1534082.4027493724,0.0040049999849999995,0.4546388725778039,0.0568695068359375,4652933.850135833,True,,1438405.3999409063,10502,4739,4742,19983,3.698540151919616e-08,2611561.8154324726,,12.32846739442066,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,3,28,12.32846739442066,30356,30357,5.0,0.2,0.85,12.32846739442066,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19758,19619,14231,14231,6454,6144,9,0.00146484375,1441915.0488314107,0.004260999984,0.4535169699950812,0.05635052849264706,4604318.252445222,True,,1392383.53748707,10881,5097,5079,21057,3.698540151919616e-08,2611561.8154324726,,12.32846739442066,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,3,29,12.32846739442066,30358,30359,5.0,0.2,0.85,12.32846739442066,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19602,19459,14261,14261,6453,6144,13,0.0021158854166666665,1441915.0488314107,0.004260999984,0.45249281256573876,0.05589096966911765,4566768.381381904,True,,1373868.7242302853,10833,4904,5072,20809,3.698540151919616e-08,2611561.8154324726,,12.32846739442066,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,0,28.48035868435802,30400,30401,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19694,19561,14161,14161,6345,6144,13,0.0021158854166666665,1441915.0488314107,0.004260999984,0.4480615775722053,0.056183938419117646,4590706.424184769,True,,1373868.7242302853,10733,5040,5108,20881,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,1,28.48035868435802,30402,30403,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18688,18558,13522,13522,6174,6144,20,0.0032552083333333335,1534082.4027493724,0.0040049999849999995,0.45658926194349947,0.056634521484375,4633707.882523251,True,,1429416.7438417694,10400,4753,4804,19957,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,2,28.48035868435802,30404,30405,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,20145,20014,14446,14446,6473,6144,12,0.001953125,1441915.0488314107,0.004260999984,0.44808251419077944,0.057485064338235296,4697019.496632788,True,,1378399.8846775182,10947,5158,5354,21459,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,3,28.48035868435802,30406,30407,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19898,19761,14238,14238,6477,6144,15,0.00244140625,1441915.0488314107,0.004260999984,0.4549093973872735,0.05675838694852941,4637643.763013917,True,,1364971.6683870335,10678,5199,5251,21128,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,4,28.48035868435802,30408,30409,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19846,19693,14274,14274,6376,6144,9,0.00146484375,1441915.0488314107,0.004260999984,0.4466862827518565,0.05656307444852941,4621685.067812007,True,,1392383.53748707,10857,5132,5109,21098,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,5,28.48035868435802,30410,30411,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19954,19826,14502,14502,6581,6144,17,0.0027669270833333335,1441915.0488314107,0.004260999984,0.4537994759343539,0.056945082720588236,4652898.39813339,True,,1356270.6946791916,11047,5191,4953,21191,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,6,28.48035868435802,30412,30413,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19756,19601,14247,14247,6429,6144,18,0.0029296875,1441915.0488314107,0.004260999984,0.45125289534638874,0.056298828125,4600093.891950599,True,,1351986.3005911827,10818,5116,5078,21012,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,7,28.48035868435802,30414,30415,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18672,18549,13455,13455,6172,6144,12,0.001953125,1534082.4027493724,0.0040049999849999995,0.4587142326272761,0.0566070556640625,4631460.691503598,True,,1466507.3429598296,10304,4808,4802,19914,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,8,28.48035868435802,30416,30417,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19814,19682,14192,14192,6472,6144,11,0.0017903645833333333,1441915.0488314107,0.004260999984,0.4560315670800451,0.05653147977941177,4619103.514176403,True,,1382992.179764004,10846,5076,5119,21041,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,9,28.48035868435802,30418,30419,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19773,19623,14178,14178,6354,6144,11,0.0017903645833333333,1441915.0488314107,0.004260999984,0.4481591197630131,0.05636201746323529,4605256.9992218055,True,,1382992.179764004,10747,5160,5162,21069,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,10,28.48035868435802,30420,30421,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19856,19713,14329,14329,6385,6144,20,0.0032552083333333335,1441915.0488314107,0.004260999984,0.4455998325075023,0.056620519301470586,4626378.801694921,True,,1343537.6810940243,10816,5077,5165,21058,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,11,28.48035868435802,30422,30423,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19840,19705,14314,14314,6507,6144,7,0.0011393229166666667,1441915.0488314107,0.004260999984,0.4545899119742909,0.056597541360294115,4624501.308141756,True,,1402103.1396118414,10850,5167,5096,21113,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,12,28.48035868435802,30424,30425,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19751,19617,14271,14271,6531,6144,11,0.0017903645833333333,1441915.0488314107,0.004260999984,0.4576413706117301,0.05634478400735294,4603848.879056931,True,,1382992.179764004,10733,5067,5195,20995,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,13,28.48035868435802,30426,30427,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18850,18714,13663,13663,6251,6144,10,0.0016276041666666667,1534082.4027493724,0.0040049999849999995,0.45751299129034617,0.057110595703125,4672659.19353056,True,,1476349.9724693196,10263,4818,5016,20097,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,14,28.48035868435802,30428,30429,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19899,19746,14359,14359,6489,6144,13,0.0021158854166666665,1441915.0488314107,0.004260999984,0.4519116930148339,0.05671530330882353,4634123.462601731,True,,1373868.7242302853,10883,5103,5143,21129,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,15,28.48035868435802,30430,30431,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18780,18672,13569,13569,6154,6144,7,0.0011393229166666667,1534082.4027493724,0.0040049999849999995,0.4535337902572039,0.056982421875,4662172.302105515,True,,1491725.7123166772,10302,4806,4892,20000,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,16,28.48035868435802,30432,30433,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19957,19813,14362,14362,6492,6144,13,0.0021158854166666665,1441915.0488314107,0.004260999984,0.45202618019774404,0.05690774356617647,4649847.4711094955,True,,1373868.7242302853,10884,5157,5163,21204,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,17,28.48035868435802,30434,30435,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18716,18610,13536,13536,6156,6144,9,0.00146484375,1534082.4027493724,0.0040049999849999995,0.45478723404255317,0.056793212890625,4646691.65285902,True,,1481384.8322534438,10371,4745,4843,19959,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,18,28.48035868435802,30436,30437,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,20018,19868,14377,14377,6562,6144,14,0.0022786458333333335,1441915.0488314107,0.004260999984,0.4564234541281213,0.05706571691176471,4662755.2392875105,True,,1369393.9952697302,10911,5192,5156,21259,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,19,28.48035868435802,30438,30439,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19951,19802,14374,14374,6541,6144,16,0.0026041666666666665,1441915.0488314107,0.004260999984,0.45505774314734937,0.056876148897058824,4647265.917473892,True,,1360598.252719347,10906,5094,5197,21197,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,20,28.48035868435802,30440,30441,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18499,18340,13310,13310,6168,6144,11,0.0017903645833333333,1534082.4027493724,0.0040049999849999995,0.46341096919609315,0.05596923828125,4579275.922269449,True,,1471393.1780068523,10205,4765,4745,19715,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,21,28.48035868435802,30442,30443,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19867,19717,14295,14295,6496,6144,6,0.0009765625,1441915.0488314107,0.004260999984,0.45442462399440364,0.056632008272058824,4627317.548471505,True,,1407113.7825186031,10885,5083,5168,21136,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,22,28.48035868435802,30444,30445,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19974,19834,14404,14404,6481,6144,15,0.00244140625,1441915.0488314107,0.004260999984,0.44994445987225773,0.056968060661764706,4654775.891686556,True,,1364971.6683870335,10939,5143,5110,21192,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,23,28.48035868435802,30446,30447,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19827,19679,14256,14256,6483,6144,8,0.0013020833333333333,1441915.0488314107,0.004260999984,0.45475589225589225,0.05652286305147059,4618399.454093967,True,,1397197.4506933456,10891,5126,5066,21083,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,24,28.48035868435802,30448,30449,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19647,19495,14117,14117,6493,6144,12,0.001953125,1441915.0488314107,0.004260999984,0.4599419140043919,0.05599437040441176,4575217.102371151,True,,1378399.8846775182,10684,5035,5157,20876,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,25,28.48035868435802,30450,30451,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19880,19732,14148,14148,6492,6144,8,0.0013020833333333333,1441915.0488314107,0.004260999984,0.458863443596268,0.05667509191176471,4630837.84888369,True,,1397197.4506933456,10670,5155,5229,21054,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,26,28.48035868435802,30452,30453,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18619,18493,13428,13428,6148,6144,18,0.0029296875,1534082.4027493724,0.0040049999849999995,0.45784927018170984,0.0564361572265625,4617478.16960354,True,,1438405.3999409063,10270,4752,4848,19870,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,27,28.48035868435802,30454,30455,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19816,19668,14190,14190,6474,6144,11,0.0017903645833333333,1441915.0488314107,0.004260999984,0.4562367864693446,0.05649126838235294,4615817.900458363,True,,1382992.179764004,10824,5161,5097,21082,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,28,28.48035868435802,30456,30457,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19953,19827,14376,14376,6484,6144,12,0.001953125,1441915.0488314107,0.004260999984,0.4510294936004452,0.05694795496323529,4653133.084827536,True,,1378399.8846775182,10962,5164,5101,21227,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,4,29,28.48035868435802,30458,30459,5.0,0.2,0.85,28.48035868435802,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,20017,19866,14343,14343,6526,6144,14,0.0022786458333333335,1441915.0488314107,0.004260999984,0.45499546817262776,0.05705997242647059,4662285.865899219,True,,1369393.9952697302,10950,5096,5228,21274,8.544107243935173e-08,2611563.627114397,,28.48035868435802,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,0,65.79332246575683,30500,30501,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,19005,18889,13706,13706,6278,6144,12,0.001953125,1534082.4027493724,0.0040049999849999995,0.45804757040712096,0.0576446533203125,4716354.574468245,True,,1466507.3429598296,10433,4909,4892,20234,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,1,65.79332246575683,30502,30503,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18862,18722,13592,13592,6196,6144,9,0.00146484375,1534082.4027493724,0.0040049999849999995,0.45585638610947615,0.057135009765625,4674656.696659139,True,,1481384.8322534438,10291,4916,4905,20112,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,2,65.79332246575683,30504,30505,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19976,19847,14281,14281,6454,6144,12,0.001953125,1441915.0488314107,0.004260999984,0.451929136615083,0.05700539981617647,4657826.81871045,True,,1378399.8846775182,10849,5240,5151,21240,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,3,65.79332246575683,30506,30507,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19922,19762,14413,14413,6423,6144,10,0.0016276041666666667,1441915.0488314107,0.004260999984,0.4456393533615486,0.05676125919117647,4637878.449708062,True,,1387651.1710389096,10845,5227,5113,21185,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,4,65.79332246575683,30508,30509,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18774,18657,13566,13566,6155,6144,13,0.0021158854166666665,1534082.4027493724,0.0040049999849999995,0.4537077989090373,0.0569366455078125,4658426.983739427,True,,1461686.5502843056,10248,4855,4868,19971,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,5,65.79332246575683,30510,30511,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,20015,19879,14402,14402,6515,6144,13,0.0021158854166666665,1441915.0488314107,0.004260999984,0.4523677267046244,0.057097311580882354,4665336.792923114,True,,1373868.7242302853,10960,5186,5136,21282,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,6,65.79332246575683,30512,30513,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18694,18554,13403,13403,6158,6144,12,0.001953125,1534082.4027493724,0.0040049999849999995,0.4594493770051481,0.056622314453125,4632709.130958961,True,,1466507.3429598296,10189,4797,4944,19930,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,7,65.79332246575683,30514,30515,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18591,18466,13311,13311,6149,6144,10,0.0016276041666666667,1534082.4027493724,0.0040049999849999995,0.4619487641800015,0.056353759765625,4610736.596544582,True,,1476349.9724693196,10220,4729,4916,19865,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,8,65.79332246575683,30516,30517,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19906,19771,14265,14265,6402,6144,22,0.0035807291666666665,1441915.0488314107,0.004260999984,0.4487907465825447,0.056787109375,4639990.629955375,True,,1335236.0511752388,10934,5039,5174,21147,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,9,65.79332246575683,30518,30519,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19725,19591,14243,14243,6430,6144,12,0.001953125,1441915.0488314107,0.004260999984,0.45144983500666996,0.05627010569852941,4597747.025009141,True,,1378399.8846775182,10726,5145,5038,20909,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,10,65.79332246575683,30520,30521,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18626,18489,13451,13451,6153,6144,17,0.0027669270833333335,1534082.4027493724,0.0040049999849999995,0.45743810869080365,0.0564239501953125,4616479.418039249,True,,1442963.6529268813,10226,4881,4753,19860,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,11,65.79332246575683,30522,30523,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19783,19649,14284,14284,6533,6144,13,0.0021158854166666665,1441915.0488314107,0.004260999984,0.45736488378605433,0.05643669577205882,4611358.853269595,True,,1373868.7242302853,10829,5084,5107,21020,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,12,65.79332246575683,30524,30525,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19836,19700,14263,14263,6349,6144,8,0.0013020833333333333,1441915.0488314107,0.004260999984,0.44513776905279395,0.05658318014705882,4623327.874671027,True,,1397197.4506933456,10761,5177,5138,21076,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,13,65.79332246575683,30526,30527,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19891,19747,14340,14340,6455,6144,21,0.00341796875,1441915.0488314107,0.004260999984,0.450139470013947,0.05671817555147059,4634358.149295877,True,,1339369.387073395,10901,5044,5176,21121,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,14,65.79332246575683,30528,30529,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19767,19632,14255,14255,6435,6144,18,0.0029296875,1441915.0488314107,0.004260999984,0.4514205541915117,0.056387867647058824,4607369.179469117,True,,1351986.3005911827,10779,5099,5159,21037,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,15,65.79332246575683,30530,30531,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,327680,18649,18523,13430,13430,6146,6144,11,0.0017903645833333333,1534082.4027493724,0.0040049999849999995,0.45763216679076696,0.0565277099609375,4624968.806335714,True,,1471393.1780068523,10321,4710,4862,19893,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
conteos_oscuros,5,16,65.79332246575683,30532,30533,5.0,0.2,0.85,65.79332246575683,0.1,80000000.0,0.98,2048,3,3,2.5,0.0,True,348160,19701,19545,14102,14102,6394,6144,12,0.001953125,1441915.0488314107,0.004260999984,0.45341086370727557,0.056137982536764705,4586951.437078438,True,,1378399.8846775182,10745,5107,5065,20917,1.973799479415561e-07,2611567.812334279,,65.79332246575683,,,,,,,,,,,,,,,,,,,,,,
