experimento,distancia_km,repeticion,mu,nu,y0,semilla_alice_mu,semilla_bob_mu,semilla_alice_nu,semilla_bob_nu,bits_tamizados_mu,errores_mu,qber_mu,claves_completadas_mu,tiempo_hasta_ultima_clave_s_mu,clics_detector_0_mu,clics_detector_1_mu,clics_detector_2_mu,bits_tamizados_nu,errores_nu,qber_nu,claves_completadas_nu,tiempo_hasta_ultima_clave_s_nu,clics_detector_0_nu,clics_detector_1_nu,clics_detector_2_nu,e1_cota_superior,e1_fallback_conservador,tasa_sin_senuelos_bps,tasa_con_senuelos_bps,clics_mu,clics_nu
estados_senuelo,61.66666666666667,27,0.1,0.05,2.3999997122992056e-07,51254,51255,61254,61255,256,0,0.0,1,0.020397666202,685,408,393,256,2,0.0078125,1,0.034445666214,607,383,293,0.007895308006179108,False,0.0,23630.674567656148,1486,1283
estados_senuelo,61.66666666666667,28,0.1,0.05,2.3999997122992056e-07,51256,51257,61256,61257,256,1,0.00390625,1,0.021613666164,696,384,414,256,3,0.01171875,1,0.033613666227,597,324,321,0.012014536781662172,False,0.0,21737.890693133286,1494,1242
estados_senuelo,61.66666666666667,29,0.1,0.05,2.3999997122992056e-07,51258,51259,61258,61259,256,0,0.0,1,0.020205666208,631,374,402,256,1,0.00390625,1,0.03406166622,606,361,334,0.0037760792306960433,False,0.0,24406.842883206733,1407,1301
estados_senuelo,71.11111111111111,0,0.1,0.05,2.3999997122992056e-07,51400,51401,61400,61401,256,2,0.0078125,1,0.026969777119,615,331,350,256,11,0.04296875,1,0.054137777025,587,323,344,0.04480055096456812,False,0.0,10673.386723704438,1296,1254
estados_senuelo,71.11111111111111,1,0.1,0.05,2.3999997122992056e-07,51402,51403,61402,61403,256,27,0.10546875,1,0.033913776902,718,392,412,256,7,0.02734375,1,0.05317777704,593,347,315,0.028316673763559952,False,0.0,3099.5548499265174,1522,1255
estados_senuelo,71.11111111111111,2,0.1,0.05,2.3999997122992056e-07,51404,51405,61404,61405,256,9,0.03515625,1,0.029977777025,636,376,383,256,6,0.0234375,1,0.051833777061,609,313,364,0.024195704463307908,False,0.0,9065.456090446387,1395,1286
estados_senuelo,71.11111111111111,3,0.1,0.05,2.3999997122992056e-07,51406,51407,61406,61407,256,15,0.05859375,1,0.030809776998999998,662,387,372,256,0,0.0,1,0.048441777114,570,317,324,0.5,True,0.0,0.0,1421,1211
estados_senuelo,71.11111111111111,4,0.1,0.05,2.3999997122992056e-07,51408,51409,61408,61409,256,0,0.0,1,0.027513777102,642,342,336,256,0,0.0,1,0.049465777098,547,348,365,0.5,True,0.0,0.0,1320,1260
estados_senuelo,71.11111111111111,5,0.1,0.05,2.3999997122992056e-07,51410,51411,61410,61411,256,3,0.01171875,1,0.026169777144,587,360,341,256,1,0.00390625,1,0.046841777139,549,330,325,0.0035908579620476965,False,0.0,13885.624635553133,1288,1204
estados_senuelo,71.11111111111111,6,0.1,0.05,2.3999997122992056e-07,51412,51413,61412,61413,256,24,0.09375,1,0.032313776952,659,385,398,256,1,0.00390625,1,0.050745777078,606,323,361,0.0035908579620476965,False,0.0,6367.118469980304,1442,1290
estados_senuelo,71.11111111111111,7,0.1,0.05,2.3999997122992056e-07,51414,51415,61414,61415,256,0,0.0,1,0.027161777113,614,348,373,256,5,0.01953125,1,0.052281777054,613,346,326,0.020074735163055864,False,0.0,14061.53749148071,1335,1285
estados_senuelo,71.11111111111111,8,0.1,0.05,2.3999997122992056e-07,51416,51417,61416,61417,256,9,0.03515625,1,0.030329777013999998,656,357,399,256,1,0.00390625,1,0.050233777086,554,358,362,0.0035908579620476965,False,0.0,11196.567965967983,1412,1274
estados_senuelo,71.11111111111111,9,0.1,0.05,2.3999997122992056e-07,51418,51419,61418,61419,256,7,0.02734375,1,0.030681777003,679,398,368,256,25,0.09765625,1,0.058617776955,647,379,342,0.1024941211680967,False,0.0,4761.46005392268,1445,1368
estados_senuelo,71.11111111111111,10,0.1,0.05,2.3999997122992056e-07,51420,51421,61420,61421,256,1,0.00390625,1,0.024761777188,601,321,331,256,10,0.0390625,1,0.054009777027,580,322,334,0.040679581664316074,False,0.0,11588.088596779724,1253,1236
estados_senuelo,71.11111111111111,11,0.1,0.05,2.3999997122992056e-07,51422,51423,61422,61423,256,1,0.00390625,1,0.028377777075,628,367,339,256,8,0.03125,1,0.053241777039,642,328,353,0.03243764306381199,False,0.0,12225.940379506832,1334,1323
estados_senuelo,71.11111111111111,12,0.1,0.05,2.3999997122992056e-07,51424,51425,61424,61425,256,1,0.00390625,1,0.027737777095,631,378,364,256,9,0.03515625,1,0.052985777043,627,354,373,0.03655861236406403,False,0.0,11901.303744040899,1373,1354
estados_senuelo,71.11111111111111,13,0.1,0.05,2.3999997122992056e-07,51426,51427,61426,61427,256,1,0.00390625,1,0.02661777713,608,373,361,256,2,0.0078125,1,0.04805777712,557,327,305,0.0077118272622997384,False,0.0,14540.685580478854,1342,1189
estados_senuelo,71.11111111111111,14,0.1,0.05,2.3999997122992056e-07,51428,51429,61428,61429,256,18,0.0703125,1,0.031449776979,651,363,408,256,1,0.00390625,1,0.047225777132999996,567,355,327,0.0035908579620476965,False,0.0,8089.908678513247,1422,1249
estados_senuelo,71.11111111111111,15,0.1,0.05,2.3999997122992056e-07,51430,51431,61430,61431,256,1,0.00390625,1,0.028345777076,599,382,317,256,6,0.0234375,1,0.052409777052,592,339,351,0.024195704463307908,False,0.0,12915.504904148544,1298,1282
estados_senuelo,71.11111111111111,16,0.1,0.05,2.3999997122992056e-07,51432,51433,61432,61433,256,6,0.0234375,1,0.028825777061,609,382,365,256,3,0.01171875,1,0.052345777052999996,572,327,330,0.01183279656255178,False,0.0,11489.189153646288,1356,1229
estados_senuelo,71.11111111111111,17,0.1,0.05,2.3999997122992056e-07,51434,51435,61434,61435,256,11,0.04296875,1,0.030425777011,661,355,395,256,5,0.01953125,1,0.052985777043,595,351,348,0.020074735163055864,False,0.0,8673.754959344078,1411,1294
estados_senuelo,71.11111111111111,18,0.1,0.05,2.3999997122992056e-07,51436,51437,61436,61437,256,4,0.015625,1,0.027961777088,620,355,344,256,3,0.01171875,1,0.051385777068,597,348,335,0.01183279656255178,False,0.0,12420.649436486572,1319,1280
estados_senuelo,71.11111111111111,19,0.1,0.05,2.3999997122992056e-07,51438,51439,61438,61439,256,0,0.0,1,0.027065777116,634,346,351,256,1,0.00390625,1,0.047033777136,604,343,320,0.0035908579620476965,False,0.0,15823.461432014676,1331,1267
estados_senuelo,71.11111111111111,20,0.1,0.05,2.3999997122992056e-07,51440,51441,61440,61441,256,0,0.0,1,0.026489777134,600,304,344,256,24,0.09375,1,0.060025776933,644,334,344,0.09837315186784468,False,0.0,8785.924037146759,1248,1322
estados_senuelo,71.11111111111111,21,0.1,0.05,2.3999997122992056e-07,51442,51443,61442,61443,256,1,0.00390625,1,0.025497777165,599,298,332,256,3,0.01171875,1,0.044281777179,535,301,302,0.01183279656255178,False,0.0,14090.030767105736,1229,1138
estados_senuelo,71.11111111111111,22,0.1,0.05,2.3999997122992056e-07,51444,51445,61444,61445,256,16,0.0625,1,0.030329777013999998,676,421,352,256,18,0.0703125,1,0.057529776972,598,384,364,0.07364733606633242,False,0.0,3063.583925986391,1449,1346
estados_senuelo,71.11111111111111,23,0.1,0.05,2.3999997122992056e-07,51446,51447,61446,61447,256,1,0.00390625,1,0.027417777105,578,365,345,256,0,0.0,1,0.048761777108999996,568,350,319,0.5,True,0.0,0.0,1288,1237
estados_senuelo,71.11111111111111,24,0.1,0.05,2.3999997122992056e-07,51448,51449,61448,61449,256,15,0.05859375,1,0.03013777702,624,348,391,256,18,0.0703125,1,0.056697776985,615,390,361,0.07364733606633242,False,0.0,3389.134419575307,1363,1366
estados_senuelo,71.11111111111111,25,0.1,0.05,2.3999997122992056e-07,51450,51451,61450,61451,256,1,0.00390625,1,0.026361777138,576,382,320,256,3,0.01171875,1,0.049593777096,653,306,332,0.01183279656255178,False,0.0,14090.030767105736,1278,1291
estados_senuelo,71.11111111111111,26,0.1,0.05,2.3999997122992056e-07,51452,51453,61452,61453,256,5,0.01953125,1,0.029721777033,682,375,379,256,15,0.05859375,1,0.054201777023999996,612,357,332,0.06128442816557629,False,0.0,8013.180674837104,1436,1301
estados_senuelo,71.11111111111111,27,0.1,0.05,2.3999997122992056e-07,51454,51455,61454,61455,256,0,0.0,1,0.027161777113,595,362,351,256,10,0.0390625,1,0.053433777035999996,591,331,323,0.040679581664316074,False,0.0,12364.933249124259,1308,1245
estados_senuelo,71.11111111111111,28,0.1,0.05,2.3999997122992056e-07,51456,51457,61456,61457,256,0,0.0,1,0.027801777093,627,334,355,256,15,0.05859375,1,0.055993776996,675,358,339,0.06128442816557629,False,0.0,10937.32625822274,1316,1372
estados_senuelo,71.11111111111111,29,0.1,0.05,2.3999997122992056e-07,51458,51459,61458,61459,256,0,0.0,1,0.027609777098999998,662,353,342,256,28,0.109375,1,0.060537776925,630,382,342,0.11485702906885284,False,0.0,7957.161107092095,1357,1354
estados_senuelo,80.55555555555556,0,0.1,0.05,2.3999997122992056e-07,51600,51601,61600,61601,256,70,0.2734375,1,0.047397887597999996,722,364,385,256,82,0.3203125,1,0.092645887537,639,356,391,0.3373002884890077,False,0.0,0.0,1471,1386
estados_senuelo,80.55555555555556,1,0.1,0.05,2.3999997122992056e-07,51602,51603,61602,61603,256,74,0.2890625,1,0.050373887505,702,430,383,256,71,0.27734375,1,0.09226188754299999,665,363,386,0.2919428327191634,False,0.0,0.0,1515,1414
estados_senuelo,80.55555555555556,2,0.1,0.05,2.3999997122992056e-07,51604,51605,61604,61605,256,68,0.265625,1,0.046341887631,639,384,378,256,89,0.34765625,1,0.099621887428,711,390,382,0.3661641239789087,False,0.0,0.0,1401,1483
estados_senuelo,80.55555555555556,3,0.1,0.05,2.3999997122992056e-07,51606,51607,61606,61607,256,78,0.3046875,1,0.052709887432,728,426,450,256,67,0.26171875,1,0.091365887557,669,388,367,0.27544921243922,False,0.0,0.0,1604,1424
estados_senuelo,80.55555555555556,4,0.1,0.05,2.3999997122992056e-07,51608,51609,61608,61609,256,66,0.2578125,1,0.047429887597,688,385,358,256,73,0.28515625,1,0.085669887646,675,354,354,0.3001896428591351,False,0.0,0.0,1431,1383
estados_senuelo,80.55555555555556,5,0.1,0.05,2.3999997122992056e-07,51610,51611,61610,61611,256,68,0.265625,1,0.047781887586,688,345,397,256,50,0.1953125,1,0.080997887719,641,348,323,0.2053513262494606,False,0.0,0.0,1430,1312
estados_senuelo,80.55555555555556,6,0.1,0.05,2.3999997122992056e-07,51612,51613,61612,61613,256,83,0.32421875,1,0.049701887526,652,372,385,256,66,0.2578125,1,0.09782988745599999,700,403,399,0.2713258073692341,False,0.0,0.0,1409,1502
estados_senuelo,80.55555555555556,7,0.1,0.05,2.3999997122992056e-07,51614,51615,61614,61615,256,72,0.28125,1,0.044645887684,659,340,363,256,78,0.3046875,1,0.08726988762099999,668,371,371,0.32080666820906434,False,0.0,0.0,1362,1410
estados_senuelo,80.55555555555556,8,0.1,0.05,2.3999997122992056e-07,51616,51617,61616,61617,256,71,0.27734375,1,0.047813887585,660,384,381,256,66,0.2578125,1,0.087525887617,637,333,372,0.2713258073692341,False,0.0,0.0,1425,1342
estados_senuelo,80.55555555555556,9,0.1,0.05,2.3999997122992056e-07,51618,51619,61618,61619,256,77,0.30078125,1,0.047813887585,711,374,397,256,89,0.34765625,1,0.096421887478,699,379,369,0.3661641239789087,False,0.0,0.0,1482,1447
estados_senuelo,80.55555555555556,10,0.1,0.05,2.3999997122992056e-07,51620,51621,61620,61621,256,78,0.3046875,1,0.050565887499,692,379,378,256,72,0.28125,1,0.09194188754799999,635,383,350,0.2960662377891492,False,0.0,0.0,1449,1368
estados_senuelo,80.55555555555556,11,0.1,0.05,2.3999997122992056e-07,51622,51623,61622,61623,256,93,0.36328125,1,0.055269887352,772,384,404,256,67,0.26171875,1,0.086117887639,609,354,375,0.27544921243922,False,0.0,0.0,1560,1338
estados_senuelo,80.55555555555556,12,0.1,0.05,2.3999997122992056e-07,51624,51625,61624,61625,256,73,0.28515625,1,0.049413887535,730,407,414,256,82,0.3203125,1,0.095397887494,676,375,372,0.3373002884890077,False,0.0,0.0,1551,1423
estados_senuelo,80.55555555555556,13,0.1,0.05,2.3999997122992056e-07,51626,51627,61626,61627,256,85,0.33203125,1,0.051525887469,707,435,410,256,90,0.3515625,1,0.10218188738799999,733,415,383,0.37028752904889456,False,0.0,0.0,1552,1531
estados_senuelo,80.55555555555556,14,0.1,0.05,2.3999997122992056e-07,51628,51629,61628,61629,256,72,0.28125,1,0.047429887597,679,391,347,256,97,0.37890625,1,0.101157887404,720,368,400,0.39915136453879546,False,0.0,0.0,1417,1488
estados_senuelo,80.55555555555556,15,0.1,0.05,2.3999997122992056e-07,51630,51631,61630,61631,256,97,0.37890625,1,0.049797887522999996,752,406,370,256,88,0.34375,1,0.09315788752899999,632,363,352,0.3620407189089228,False,0.0,0.0,1528,1347
estados_senuelo,80.55555555555556,16,0.1,0.05,2.3999997122992056e-07,51632,51633,61632,61633,256,88,0.34375,1,0.052741887431,773,417,417,256,85,0.33203125,1,0.095525887492,729,379,380,0.3496705036989653,False,0.0,0.0,1607,1488
estados_senuelo,80.55555555555556,17,0.1,0.05,2.3999997122992056e-07,51634,51635,61634,61635,256,66,0.2578125,1,0.042277887757999996,648,368,374,256,79,0.30859375,1,0.09194188754799999,666,380,377,0.32493007327905016,False,0.0,0.0,1390,1423
estados_senuelo,80.55555555555556,18,0.1,0.05,2.3999997122992056e-07,51636,51637,61636,61637,256,71,0.27734375,1,0.048325887569,689,389,383,256,68,0.265625,1,0.086629887631,620,340,344,0.2795726175092058,False,0.0,0.0,1461,1304
estados_senuelo,80.55555555555556,19,0.1,0.05,2.3999997122992056e-07,51638,51639,61638,61639,256,82,0.3203125,1,0.050245887509,753,408,408,256,92,0.359375,1,0.10653388731999999,726,446,419,0.37853433918886625,False,0.0,0.0,1569,1591
estados_senuelo,80.55555555555556,20,0.1,0.05,2.3999997122992056e-07,51640,51641,61640,61641,256,94,0.3671875,1,0.051781887461,737,421,420,256,80,0.3125,1,0.091045887562,684,382,356,0.32905347834903603,False,0.0,0.0,1578,1422
estados_senuelo,80.55555555555556,21,0.1,0.05,2.3999997122992056e-07,51642,51643,61642,61643,256,69,0.26953125,1,0.045701887651,692,358,370,256,74,0.2890625,1,0.083685887677,638,364,334,0.30431304792912095,False,0.0,0.0,1420,1336
estados_senuelo,80.55555555555556,22,0.1,0.05,2.3999997122992056e-07,51644,51645,61644,61645,256,75,0.29296875,1,0.04989388752,701,391,413,256,69,0.26953125,1,0.082661887693,677,368,374,0.2836960225791917,False,0.0,0.0,1505,1419
estados_senuelo,80.55555555555556,23,0.1,0.05,2.3999997122992056e-07,51646,51647,61646,61647,256,84,0.328125,1,0.052901887426,720,381,412,256,75,0.29296875,1,0.085477887649,632,393,384,0.30843645299910677,False,0.0,0.0,1513,1409
estados_senuelo,80.55555555555556,24,0.1,0.05,2.3999997122992056e-07,51648,51649,61648,61649,256,77,0.30078125,1,0.047845887584,681,380,385,256,80,0.3125,1,0.095461887493,713,364,428,0.32905347834903603,False,0.0,0.0,1446,1505
estados_senuelo,80.55555555555556,25,0.1,0.05,2.3999997122992056e-07,51650,51651,61650,61651,256,83,0.32421875,1,0.048389887567,697,383,398,256,73,0.28515625,1,0.094181887513,671,345,398,0.3001896428591351,False,0.0,0.0,1478,1414
estados_senuelo,80.55555555555556,26,0.1,0.05,2.3999997122992056e-07,51652,51653,61652,61653,256,55,0.21484375,1,0.042085887764,610,364,348,256,67,0.26171875,1,0.090277887574,645,396,363,0.27544921243922,False,0.0,0.0,1322,1404
estados_senuelo,80.55555555555556,27,0.1,0.05,2.3999997122992056e-07,51654,51655,61654,61655,256,62,0.2421875,1,0.041221887791,649,353,346,256,87,0.33984375,1,0.092965887532,667,361,347,0.357917313838937,False,0.0,0.0,1348,1375
estados_senuelo,80.55555555555556,28,0.1,0.05,2.3999997122992056e-07,51656,51657,61656,61657,256,68,0.265625,1,0.044741887681,703,348,388,256,84,0.328125,1,0.099813887425,731,403,406,0.3455470986289794,False,0.0,0.0,1439,1540
estados_senuelo,80.55555555555556,29,0.1,0.05,2.3999997122992056e-07,51658,51659,61658,61659,256,68,0.265625,1,0.043877887707999996,624,367,336,256,71,0.27734375,1,0.096165887482,681,395,422,0.2919428327191634,False,0.0,0.0,1327,1498
estados_senuelo,90.0,0,0.1,0.05,2.3999997122992056e-07,51800,51801,61800,61801,256,113,0.44140625,1,0.353617989146,2756,1293,1316,256,116,0.453125,1,0.681617989448,2665,1339,1343,0.47746738145600925,False,0.0,0.0,5365,5347
estados_senuelo,90.0,1,0.1,0.05,2.3999997122992056e-07,51802,51803,61802,61803,256,122,0.4765625,1,0.341233989533,2778,1255,1272,256,112,0.4375,1,0.129233998079,636,379,345,0.46095936573716734,False,0.0,0.0,5305,1360
estados_senuelo,90.0,2,0.1,0.05,2.3999997122992056e-07,51804,51805,61804,61805,256,105,0.41015625,1,0.347313989343,2768,1343,1291,256,112,0.4375,1,0.676689989525,2800,1261,1336,0.46095936573716734,False,0.0,0.0,5402,5397
estados_senuelo,90.0,3,0.1,0.05,2.3999997122992056e-07,51806,51807,61806,61807,256,129,0.50390625,1,0.353585989147,2900,1302,1330,256,124,0.484375,1,0.681745989446,2657,1324,1307,0.5,False,0.0,0.0,5532,5288
estados_senuelo,90.0,4,0.1,0.05,2.3999997122992056e-07,51808,51809,61808,61809,256,123,0.48046875,1,0.077073997788,724,376,389,256,123,0.48046875,1,0.684753989399,2864,1259,1316,0.5,False,0.0,0.0,1489,5439
estados_senuelo,90.0,5,0.1,0.05,2.3999997122992056e-07,51810,51811,61810,61811,256,119,0.46484375,1,0.340753989548,2773,1289,1278,256,115,0.44921875,1,0.674001989567,2680,1269,1225,0.47334037752629876,False,0.0,0.0,5340,5174
estados_senuelo,90.0,6,0.1,0.05,2.3999997122992056e-07,51812,51813,61812,61813,256,117,0.45703125,1,0.070961997979,678,375,384,256,119,0.46484375,1,0.677841989507,2786,1270,1292,0.48984839324514073,False,0.0,0.0,1437,5348
estados_senuelo,90.0,7,0.1,0.05,2.3999997122992056e-07,51814,51815,61814,61815,256,117,0.45703125,1,0.351089989225,2808,1347,1297,256,121,0.47265625,1,0.22708999655,986,531,509,0.4981024011045617,False,0.0,0.0,5452,2026
estados_senuelo,90.0,8,0.1,0.05,2.3999997122992056e-07,51816,51817,61816,61817,256,123,0.48046875,1,0.347441989339,2751,1353,1222,256,117,0.45703125,1,0.6818099894449999,2633,1249,1261,0.4815943853857198,False,0.0,0.0,5326,5143
estados_senuelo,90.0,9,0.1,0.05,2.3999997122992056e-07,51818,51819,61818,61819,256,119,0.46484375,1,0.191377994216,1580,757,735,256,113,0.44140625,1,0.1406899979,700,373,366,0.4650863696668778,False,0.0,0.0,3072,1439
estados_senuelo,90.0,10,0.1,0.05,2.3999997122992056e-07,51820,51821,61820,61821,256,115,0.44921875,1,0.342001989509,2716,1236,1295,256,116,0.453125,1,0.677969989505,2708,1301,1291,0.47746738145600925,False,0.0,0.0,5247,5300
estados_senuelo,90.0,11,0.1,0.05,2.3999997122992056e-07,51822,51823,61822,61823,256,127,0.49609375,1,0.34174598951699997,2745,1283,1317,256,140,0.546875,1,0.6923699892799999,2771,1280,1277,0.5,False,0.0,0.0,5345,5328
estados_senuelo,90.0,12,0.1,0.05,2.3999997122992056e-07,51824,51825,61824,61825,256,122,0.4765625,1,0.347441989339,2844,1266,1306,256,112,0.4375,1,0.679249989485,2692,1265,1261,0.46095936573716734,False,0.0,0.0,5416,5218
estados_senuelo,90.0,13,0.1,0.05,2.3999997122992056e-07,51826,51827,61826,61827,256,132,0.515625,1,0.34516998941,2726,1307,1235,256,121,0.47265625,1,0.31566599516599997,1350,675,647,0.4981024011045617,False,0.0,0.0,5268,2672
estados_senuelo,90.0,14,0.1,0.05,2.3999997122992056e-07,51828,51829,61828,61829,256,112,0.4375,1,0.34836998931,2753,1265,1313,256,129,0.50390625,1,0.68276998943,2709,1225,1224,0.5,False,0.0,0.0,5331,5158
estados_senuelo,90.0,15,0.1,0.05,2.3999997122992056e-07,51830,51831,61830,61831,256,111,0.43359375,1,0.34100998954,2750,1251,1278,256,117,0.45703125,1,0.6746419895569999,2767,1357,1285,0.4815943853857198,False,0.0,0.0,5279,5409
estados_senuelo,90.0,16,0.1,0.05,2.3999997122992056e-07,51832,51833,61832,61833,256,123,0.48046875,1,0.346481989369,2697,1255,1362,256,103,0.40234375,1,0.139089997925,641,385,413,0.42381633036977295,False,0.0,0.0,5314,1439
estados_senuelo,90.0,17,0.1,0.05,2.3999997122992056e-07,51834,51835,61834,61835,256,122,0.4765625,1,0.34052998955499997,2721,1182,1303,256,112,0.4375,1,0.675281989547,2678,1242,1304,0.46095936573716734,False,0.0,0.0,5206,5224
estados_senuelo,90.0,18,0.1,0.05,2.3999997122992056e-07,51836,51837,61836,61837,256,128,0.5,1,0.342705989487,2746,1243,1330,256,109,0.42578125,1,0.687313989359,2687,1276,1302,0.44857835394803586,False,0.0,0.0,5319,5265
estados_senuelo,90.0,19,0.1,0.05,2.3999997122992056e-07,51838,51839,61838,61839,256,116,0.453125,1,0.344017989446,2714,1269,1372,256,112,0.4375,1,0.690769989305,2824,1277,1274,0.46095936573716734,False,0.0,0.0,5355,5375
estados_senuelo,90.0,20,0.1,0.05,2.3999997122992056e-07,51840,51841,61840,61841,256,118,0.4609375,1,0.349841989264,2884,1293,1323,256,125,0.48828125,1,0.6889139893339999,2785,1227,1239,0.5,False,0.0,0.0,5500,5251
estados_senuelo,90.0,21,0.1,0.05,2.3999997122992056e-07,51842,51843,61842,61843,256,113,0.44140625,1,0.348881989294,2836,1258,1296,256,106,0.4140625,1,0.133777998008,677,380,358,0.4361973421589044,False,0.0,0.0,5390,1415
estados_senuelo,90.0,22,0.1,0.05,2.3999997122992056e-07,51844,51845,61844,61845,256,106,0.4140625,1,0.344593989428,2685,1280,1290,256,106,0.4140625,1,0.6820659894409999,2717,1271,1251,0.4361973421589044,False,0.0,0.0,5255,5239
estados_senuelo,90.0,23,0.1,0.05,2.3999997122992056e-07,51846,51847,61846,61847,256,112,0.4375,1,0.345969989385,2745,1257,1328,256,113,0.44140625,1,0.303633995354,1301,639,675,0.4650863696668778,False,0.0,0.0,5330,2615
estados_senuelo,90.0,24,0.1,0.05,2.3999997122992056e-07,51848,51849,61848,61849,256,116,0.453125,1,0.156529995305,1306,635,681,256,110,0.4296875,1,0.696017989223,2681,1301,1298,0.45270535787774635,False,0.0,0.0,2622,5280
estados_senuelo,90.0,25,0.1,0.05,2.3999997122992056e-07,51850,51851,61850,61851,256,109,0.42578125,1,0.35220998919,2820,1308,1315,256,110,0.4296875,1,0.336145994846,1437,692,684,0.45270535787774635,False,0.0,0.0,5443,2813
estados_senuelo,90.0,26,0.1,0.05,2.3999997122992056e-07,51852,51853,61852,61853,256,106,0.4140625,1,0.34056198955399997,2709,1263,1237,256,118,0.4609375,1,0.14030599790599999,719,413,353,0.48572138931543024,False,0.0,0.0,5209,1485
estados_senuelo,90.0,27,0.1,0.05,2.3999997122992056e-07,51854,51855,61854,61855,256,128,0.5,1,0.346545989367,2785,1260,1297,256,120,0.46875,1,0.673041989582,2664,1205,1282,0.4939753971748512,False,0.0,0.0,5342,5151
estados_senuelo,90.0,28,0.1,0.05,2.3999997122992056e-07,51856,51857,61856,61857,256,125,0.48828125,1,0.343697989456,2801,1277,1269,256,125,0.48828125,1,0.678801989492,2630,1262,1260,0.5,False,0.0,0.0,5347,5152
estados_senuelo,90.0,29,0.1,0.05,2.3999997122992056e-07,51858,51859,61858,61859,256,108,0.421875,1,0.347217989346,2793,1273,1256,256,126,0.4921875,1,0.69172998929,2778,1280,1274,0.5,False,0.0,0.0,5322,5332
